,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7110 Blenheim Street,"$18,999,000",5,7,330 ft x 290 ft (2.2 acres),Built in 2015 (5 yrs old),"$40,477",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey,290,330.00 feet,R2516069,Mike Rampf PREC*,Engel & Volkers Vancouver,Sherry Chen PREC*,Engel & Volkers Vancouver,48 Days on REW,"Air Conditioning, Private Setting, Private Yard, Security System, Sprinkler - Fire, Wine Cooler","Barn, Central Air Conditioning, Garden, Golf Course Nearby, Sauna/steam Room, Swirlpool/hot Tub","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",3,Yes,Yes,,,,,,
6196 Highbury Street,"$4,180,000",5,6,66 ft x 113 ft (7492 ft²),Built in 2014 (6 yrs old),"$10,607",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey,113.2,66.00 feet,R2515433,Sarah Zhang PREC*,RE/MAX Westcoast,50 Days on REW,Private Yard,"Air Conditioning, Golf Course Nearby, Recreation Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,Yes,,,,,,,,,,
3852 W 50th Avenue,"$3,080,000",5,6,66 ft x 147 ft (9735 ft²),"$7,160",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey,147.5,66.00 feet,R2515631,Jacky Chan PREC*,Park Georgia Realty Ltd.,Brian Higgins PREC*,Prompton Real Estate Serv.Inc.,Melissa Lui PREC*,Park Georgia Realty Ltd.,51 Days on REW,"Private Setting, Private Yard","Golf Course Nearby, Recreation Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,
3852 W 50th Avenue,"$3,080,000",5,6,66 ft x 147 ft (9735 ft²),"$7,160",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey,147.5,66.00 feet,R2515631,Jacky Chan PREC*,Park Georgia Realty Ltd.,Brian Higgins PREC*,Prompton Real Estate Serv.Inc.,Melissa Lui PREC*,Park Georgia Realty Ltd.,51 Days on REW,"Private Setting, Private Yard","Golf Course Nearby, Recreation Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,
3839 W 51st Avenue,"$4,880,000",5,6,66 ft x 149 ft (9834 ft²),"$7,455",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey,149,66.00 feet,R2515570,Jacky Chan PREC*,Park Georgia Realty Ltd.,Brian Higgins PREC*,Prompton Real Estate Serv.Inc.,Kevin Kam,Park Georgia Realty Ltd.,51 Days on REW,"Private Setting, Private Yard","Golf Course Nearby, Recreation Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,
3822 W 50th Avenue,"$2,880,000",5,7,66 ft x 148 ft (9788 ft²),"$6,723",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey,148.3,66.00 feet,R2515559,Jacky Chan PREC*,Park Georgia Realty Ltd.,Brian Higgins PREC*,Prompton Real Estate Serv.Inc.,Melissa Lui PREC*,Park Georgia Realty Ltd.,51 Days on REW,"Private Setting, Private Yard","Golf Course Nearby, Recreation Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,
3823 W 51st Avenue,"$2,480,000",5,6,9808 ft²,"$6,726",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey,66.00 feet,R2515568,Jacky Chan PREC*,Park Georgia Realty Ltd.,Brian Higgins PREC*,Prompton Real Estate Serv.Inc.,Melissa Lui PREC*,Park Georgia Realty Ltd.,51 Days on REW,"Private Setting, Private Yard","Golf Course Nearby, Recreation Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,
303 3636 W 39th Avenue,"$1,679,900",2,3,Built in 2023 (-3 yrs old),$0,$0,Vancouver West,Southlands,Apt/Condo,Freehold Strata,Upper Unit,Heat Recovery Ventilator,R2515504,John Ly PREC*,Oakwyn Realty Ltd.,Steve Triantafillou PREC*,Oakwyn Realty Ltd.,51 Days on REW,"Air Conditioning, Drapes/window Coverings, Heat Recovery Ventilator, Oven - Built In, Wine Cooler","Central Location, Golf Course Development, Golf Course Nearby, Lane Access, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Central Airconditioning, Concierge, Elevator, In Suite Laundry, Storage",Yes,,,,,,,,
5687 Olympic Street,"$5,288,000",9,8,71 ft x 110 ft (7810 ft²),Built in 2017 (3 yrs old),"$13,818",Vancouver West,Southlands,House,Freehold NonStrata,"2 Storey w/Bsmt.,3 Storey",Heat Recovery Ventilator,110,71.00 feet,R2511688,Michelle Yu PREC*,RE/MAX Real Estate Services,64 Days on REW,"Drapes/window Coverings, Heat Recovery Ventilator, Intercom, Lane Access, Oven - Built In, Private Yard, Security System, Smoke Alarm, Vacuum - Built In, Wine Cooler","Central Air Conditioning, In Suite Laundry, Recreation Nearby, Sauna/steam Room, Shopping Nearby, Storage","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",2,Yes,,,,,,,,
5718 Alma Street,"$2,789,000",5,3,47 ft x 136 ft (6421 ft²),Built in 1929 (91 yrs old),"$7,185",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey w/Bsmt.,136.6,47.00 feet,R2509947,Connie McGinley,Dexter Realty,69 Days on REW,"Central Location, Drapes/window Coverings, Fireplace Insert, Garden, Lane Access, Paved Road, Security System, Smoke Alarm","Golf Course Nearby, Recreation Nearby, Shopping Nearby","In Suite Laundry, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,,
208 3636 W 39th Avenue,"$889,900",1,1,Built in 2023 (-3 yrs old),$0,$515,Vancouver West,Southlands,Apt/Condo,Freehold Strata,Upper Unit,Heat Recovery Ventilator,R2508606,John Ly PREC*,Oakwyn Realty Ltd.,Steve Triantafillou PREC*,Oakwyn Realty Ltd.,74 Days on REW,"Air Conditioning, Drapes/window Coverings, Heat Recovery Ventilator, Oven - Built In, Wine Cooler","Central Location, Golf Course Development, Golf Course Nearby, Lane Access, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Central Airconditioning, Concierge, Elevator, In Suite Laundry, Storage",Yes,,,,,,,,
407 3636 W 39th Avenue,"$3,149,900",3,2,Built in 2023 (-3 yrs old),$0,$888,Vancouver West,Southlands,Apt/Condo,Freehold Strata,"Penthouse,Upper Unit",R2506676,John Ly PREC*,Oakwyn Realty Ltd.,Steve Triantafillou PREC*,Oakwyn Realty Ltd.,81 Days on REW,"Air Conditioning, Drapes/window Coverings, Wine Cooler","Central Location, Golf Course Nearby, Lane Access, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Central Airconditioning, Concierge, Elevator, In Suite Laundry, Storage",Yes,,,,,,,,,
101 3636 W 39th Avenue,"$1,949,900",2,3,Built in 2023 (-3 yrs old),$0,"$1,097",Vancouver West,Southlands,Townhouse,Freehold Strata,"2 Storey,Ground Level Unit",Heat Recovery Ventilator,R2506627,John Ly PREC*,Oakwyn Realty Ltd.,Steve Triantafillou PREC*,Oakwyn Realty Ltd.,81 Days on REW,"Air Conditioning, Drapes/window Coverings, Heat Recovery Ventilator, Oven - Built In, Wine Cooler","Central Location, Golf Course Development, Golf Course Nearby, Lane Access, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Central Airconditioning, Concierge, Elevator, In Suite Laundry, Storage",Yes,,,,,,,,
403 3636 W 39th Avenue,"$2,199,900",2,3,Built in 2023 (-3 yrs old),$0,$888,Vancouver West,Southlands,Apt/Condo,Freehold Strata,"Penthouse,Upper Unit",Heat Recovery Ventilator,R2506608,John Ly PREC*,Oakwyn Realty Ltd.,Steve Triantafillou PREC*,Oakwyn Realty Ltd.,81 Days on REW,"Air Conditioning, Drapes/window Coverings, Heat Recovery Ventilator, Wine Cooler","Central Location, Golf Course Nearby, Lane Access, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Central Airconditioning, Concierge, Elevator, In Suite Laundry, Storage",Yes,,,,,,,,
3070 W 49 Avenue,"$13,800,000",4,5,167 ft x 330 ft (1.27 acres),Built in 1957 (63 yrs old),"$23,876",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey,330,167.00 feet,R2506273,Crystal Hung PREC*,Icon Marketing Inc.,Juliette Zhang (YongHong) PREC*,Macdonald Realty Westmar,81 Days on REW,"Drapes/window Coverings, Garage Door Opener, Gated Complex, Greenbelt, Private Setting, Rural Setting, Security System, Sprinkler - Inground, Storage Shed, Treed","Air Conditioning, Golf Course Nearby, Storage, Swimming Pool Equipment, Tennis Court(s), Workshop Detached","Compactor - Garbage, Disposal - Waste, Washer/Dryer/Fridge/Stove/Dishwasher",2,Yes,Yes,,,,,,
3483 Deering Island Place,"$3,880,000",5,5,60 ft x 134 ft (8052 ft²),Built in 1994 (26 yrs old),"$11,464",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey,134.2,60.00 feet,R2491351,Maggie Zhu PREC*,RE/MAX Crest Realty,122 Days on REW,"Central Location, Drapes/window Coverings, Garage Door Opener, Oven - Built In, Private Setting, Private Yard, Sprinkler - Fire, Vacuum - Built In","Golf Course Nearby, Shopping Nearby, Tennis Court(s)","Dishwasher, Microwave, Range Top, Refrigerator, Washer/Dryer/Fridge/Stove/Dishwasher",2,,,,,,,,,,
7353 Yew Street,"$3,999,000",4,4,Built in 1983 (37 yrs old),"$8,652",$625,Vancouver West,Southlands,Townhouse,Freehold Strata,"3 Level Split,End Unit",R2484561,Les Twarog,RE/MAX Crest Realty,141 Days on REW,"Adult Oriented, Central Location, Golf Course Nearby, Greenbelt, Private Setting, Private Yard",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,,,,
3675 SW Marine Drive,"$3,160,000",9,5,105 ft x 90 ft (9400 ft²),Built in 1941 (79 yrs old),"$7,821",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey w/Bsmt.,90.96,105.97 feet,R2483974,Sylvie Zhao PREC*,RE/MAX Crest Realty,142 Days on REW,Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,,,
3414 W 44th Avenue,"$5,400,000",4,3,100 ft x 130 ft (13000 ft²),Built in 1939 (81 yrs old),"$15,437",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey w/Bsmt.,130,100.00 feet,R2461895,Ivy Shih PREC*,Macdonald Realty Westmar,206 Days on REW,"Private Setting, Private Yard","Golf Course Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,,,
5819 Wallace Street,"$3,780,000",4,4,66 ft x 134 ft (8877 ft²),Built in 1987 (33 yrs old),"$11,338",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey w/Bsmt.,134.5,66.00 feet,R2422134,Peter Saito PREC*,Sutton Group-West Coast Realty,Vivian Li PREC*,Sutton Group-West Coast Realty,317 Days on REW,Washer/Dryer/Fridge/Stove/Dishwasher,3,,,,,,,,,,
2230 SW Marine Drive,"$6,980,000",4,5,100 ft x 473 ft (1.09 acres),$0,Vancouver West,Southlands,House,Freehold NonStrata,2 Storey,473.57,100.00 feet,R2522565,Donna Wu,Royal Pacific Realty (Kingsway) Ltd.,18 Days on REW,Other - See Remarks,Disposal - Waste,,,,,,,,,,,,,
5687 Holland Street,"$5,980,000",8,10,78 ft x 134 ft (10491 ft²),Built in 2016 (4 yrs old),"$16,160",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey w/Bsmt.,134.5,78.00 feet,R2522483,Cayden Ye PREC*,Multiple Realty Ltd.,19 Days on REW,"Air Conditioning, Central Location, Drapes/window Coverings, Fireplace Insert, Smoke Alarm, Sprinkler - Fire, Treed, Vacuum - Built In, Wet Bar, Wine Cooler","Golf Course Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",2,Yes,,,,,,,,,
3528 W 39th Avenue,"$4,398,000",5,5,52 ft x 101 ft (5278 ft²),Built in 2013 (7 yrs old),"$10,815",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey w/Bsmt.,Heat Recovery Ventilator,101.5,52.00 feet,R2522119,Randy Lim,RE/MAX Select Properties,20 Days on REW,Heat Recovery Ventilator,"Air Conditioning, Central Air Conditioning",1,Yes,,,,,,,,,
5925 Dunbar Street,"$4,900,000",3,2,Built in 1946 (74 yrs old),Vancouver West,Southlands,House,Freehold,75 ft,R2521566,Ron Williams,Royal LePage Nanaimo Realty Ladysmith,24 Days on REW,,,,,,,,,,,,,,,,,,
212 5723 Collingwood Street,"$589,000",1,1,Built in 2001 (19 yrs old),"$1,483",$318,Vancouver West,Southlands,Apt/Condo,Freehold Strata,1 Storey,R2519744,Rempy Shokar PREC*,LeHomes Realty,31 Days on REW,"Bike Room, Elevator, In Suite Laundry, Storage",1,,,,,,,,,,,,,,
8473 Isabel Place,"$2,748,000",3,4,65 ft x 87 ft (5826 ft²),Built in 2009 (11 yrs old),"$7,697",$0,Vancouver West,Southlands,House,Freehold Strata,2 Storey,87,65.72 feet,R2513521,Winnie Chung PREC*,Royal Pacific Realty Corp.,39 Days on REW,"Air Conditioning, Central Location, Hot Tub Spa/swirlpool, Oven - Built In, Private Setting, Private Yard","Central Air Conditioning, Golf Course Nearby, Marina Nearby","Clothes Washer/Dryer, Dishwasher, Range Top, Refrigerator",2,Yes,,,,,,,,
3819 SW Marine Drive,"$2,650,000",5,4,68 ft x 100 ft (6038 ft²),Built in 1941 (79 yrs old),"$7,189",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey w/Bsmt.,100.63,68.35 feet,R2517642,Paniz Pasha,Engel & Volkers Vancouver,41 Days on REW,"Central Location, Drapes/window Coverings, Garage Door Opener, Private Yard, Security System, Smoke Alarm, Storage Shed, Treed","Golf Course Nearby, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,
2318 SW Marine Drive,"$4,290,000",6,6,95 ft x 156 ft (14825 ft²),Built in 1994 (26 yrs old),"$14,881",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey w/Bsmt.,156.29,95.00 feet,R2419055,Kevin Lai PREC*,Royal Pacific Riverside Realty Ltd.,55 Days on REW,"Golf Course Nearby, Recreation Nearby",3,,,,,,,,,,,,
202 5555 Dunbar Street,"$558,000",1,1,Built in 2015 (5 yrs old),"$1,633",$300,Vancouver West,Southlands,Apt/Condo,Freehold Strata,"1 Storey,Upper Unit",R2511525,Stanley Shawn,RA Realty Alliance Inc.,65 Days on REW,"Drapes/window Coverings, Sprinkler - Fire, Windows - Thermo","Central Location, Golf Course Nearby, Lane Access, Private Setting, Recreation Nearby, Shopping Nearby","Disposal - Waste, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Bike Room, Elevator, In Suite Laundry, Storage",,,,,,,,,,,,
3556 W 38th Avenue,"$3,888,000",4,6,50 ft x 109 ft (5475 ft²),Built in 1991 (29 yrs old),"$9,958",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey w/Bsmt.,109.5,50.00 feet,R2510658,Cary Zhou,Royal Pacific Lions Gate Realty Ltd.,68 Days on REW,1,,,,,,,,,,,,,
3412 W 43rd Avenue,"$2,980,000",6,5,66 ft x 100 ft (0 ft²),Built in 2020 (0 yrs old),$0,$0,Vancouver West,Southlands,Duplex,Freehold Strata,2 Storey w/Bsmt.,100,66.00 feet,R2510510,Victor Kwan PREC*,RE/MAX Select Properties,68 Days on REW,"Drapes/window Coverings, Garage Door Opener, Security System, Vacuum - Built In","Golf Course Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,,
3410 W 43rd Avenue,"$2,780,000",5,5,66 ft x 100 ft (0 ft²),Built in 2020 (0 yrs old),"$8,998",$0,Vancouver West,Southlands,Duplex,Freehold Strata,2 Storey w/Bsmt.,100,66.00 feet,R2510499,Victor Kwan PREC*,RE/MAX Select Properties,68 Days on REW,"Drapes/window Coverings, Garage Door Opener, Security System, Vacuum - Built In","Golf Course Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,,
6177 Collingwood Place,"$3,380,000",6,3,11195 ft²,Built in 1955 (65 yrs old),"$8,654",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey w/Bsmt.,61.50 feet,R2508572,Susana Suet-Kai Chan PREC*,Pacific Place - Arc Realty Ltd.,74 Days on REW,"Cul-de-Sac, Private Setting, Treed",Golf Course Nearby,Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,,,,
4025 W 38th Avenue,"$5,980,000",6,6,50 ft x 138 ft (6900 ft²),Built in 2020 (0 yrs old),"$13,617",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey w/Bsmt.,Heat Recovery Ventilator,138,50.00 feet,R2507108,Sarina Han PREC*,Luxmore Realty,79 Days on REW,"Air Conditioning, Heat Recovery Ventilator, Jetted Bathtub, Security System, Sprinkler - Fire","Garden, Sauna/steam Room",Washer/Dryer/Fridge/Stove/Dishwasher,2,Yes,,,,,,,,
5661 Highbury Street,"$3,460,000",4,5,78 ft x 120 ft (9360 ft²),Built in 1931 (89 yrs old),"$11,535",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey,120,78.00 feet,R2503822,Na An PREC*,Royal Pacific Realty Corp.,88 Days on REW,Golf Course Nearby,Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,,
4011 W 38th Avenue,"$5,750,000",4,6,50 ft x 138 ft (6900 ft²),Built in 2016 (4 yrs old),"$21,154",Vancouver West,Southlands,House,Freehold NonStrata,2 Storey w/Bsmt.,Heat Recovery Ventilator,138,50.00 feet,R2497402,Martin Li,Dracco Pacific Realty,102 Days on REW,"Air Conditioning, Garage Door Opener, Heat Recovery Ventilator, Jetted Bathtub, Oven - Built In, Private Setting, Security System, Vacuum - Built In","Garden, Golf Course Nearby, In Suite Laundry, Recreation Nearby, Sauna/steam Room, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",1,Yes,,,,,,,,
6650 Vine Street,"$2,748,000",3,3,34 ft x 99 ft (3453 ft²),Built in 1978 (42 yrs old),"$6,959",Vancouver West,Southwest Marine,House,Freehold NonStrata,2 Storey,99.8,34.60 feet,R2523214,Penny Mitchell PREC*,RE/MAX Masters Realty,Stephanie Mitchell,RE/MAX Masters Realty,16 Days on REW,"Central Location, Lane Access, Oven - Built In, Windows - Thermo","Golf Course Nearby, Recreation Nearby, Shopping Nearby","Clothes Washer/Dryer, Dishwasher, Microwave, Range Top, Refrigerator",1,,,,,,,,
6650 Vine Street,"$2,748,000",3,3,34 ft x 99 ft (3453 ft²),Built in 1978 (42 yrs old),"$6,959",Vancouver West,Southwest Marine,House,Freehold NonStrata,2 Storey,99.8,34.60 feet,R2523214,Penny Mitchell PREC*,RE/MAX Masters Realty,Stephanie Mitchell,RE/MAX Masters Realty,16 Days on REW,"Central Location, Lane Access, Oven - Built In, Windows - Thermo","Golf Course Nearby, Recreation Nearby, Shopping Nearby","Clothes Washer/Dryer, Dishwasher, Microwave, Range Top, Refrigerator",1,,,,,,,,
2202 8555 Granville Street,"$2,250,000",4,4,Built in 2014 (6 yrs old),"$6,144","$1,059",Vancouver West,Southwest Marine,Apt/Condo,Freehold Strata,Penthouse,R2512126,Jacky Chan PREC*,Park Georgia Realty Ltd.,Brian Higgins PREC*,Prompton Real Estate Serv.Inc.,62 Days on REW,"Air Conditioning, Garage Door Opener, Sprinkler - Fire","Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Bike Room, Central Airconditioning, Exercise Centre, In Suite Laundry, Sauna/Steam Room",Yes,,,,,,,,,
1869 W 64th Avenue,"$4,380,000",7,8,61 ft x 123 ft (7581 ft²),Built in 2010 (10 yrs old),"$15,215",Vancouver West,Southwest Marine,House,Freehold NonStrata,2 Storey w/Bsmt.,123,61.43 feet,R2510161,Elaine Wu PREC*,LeHomes Realty Premier,69 Days on REW,Air Conditioning,Washer/Dryer/Fridge/Stove/Dishwasher,1,Yes,,,,,,,,,,
1869 W 64th Avenue,"$4,380,000",7,8,61 ft x 123 ft (7581 ft²),Built in 2010 (10 yrs old),"$15,215",Vancouver West,Southwest Marine,House,Freehold NonStrata,2 Storey w/Bsmt.,123,61.43 feet,R2510161,Elaine Wu PREC*,LeHomes Realty Premier,69 Days on REW,Air Conditioning,Washer/Dryer/Fridge/Stove/Dishwasher,1,Yes,,,,,,,,,,
1206 8555 Granville Street,"$988,000",2,2,Built in 2014 (6 yrs old),"$3,022",$685,Vancouver West,Southwest Marine,Apt/Condo,Freehold Strata,Upper Unit,R2495350,Peter Saito PREC*,Sutton Group-West Coast Realty,Vivian Li PREC*,Sutton Group-West Coast Realty,110 Days on REW,"Air Conditioning, Oven - Built In, Smoke Alarm, Sprinkler - Fire","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",Central Airconditioning,Yes,,,,,,,,,,
7120 Maple Street,"$5,988,000",7,7,7300 ft²,Built in 2019 (1 yrs old),"$16,949",Vancouver West,Southwest Marine,House,Freehold NonStrata,2 Storey w/Bsmt.,52.35 feet,R2491693,Karen Zhao PREC*,RE/MAX Crest Realty,122 Days on REW,"Central Location, Garage Door Opener, Garden, Oven - Built In, Security System, Smoke Alarm, Vacuum - Built In, Wet Bar","Air Conditioning, Golf Course Nearby, Sauna, Shopping Nearby","In Suite Laundry, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher, Wine Cooler",2,Yes,,,,,,,,,,
2606-2610 Marine Crescent,"$12,880,000",4,7,196 ft x 183 ft (35869 ft²),Built in 1928 (92 yrs old),"$31,237",Vancouver West,Southwest Marine,House,Freehold NonStrata,2 Storey w/Bsmt.,183,196.20 feet,R2486033,Layla Yang PREC*,Dracco Pacific Realty,Frank Peng PREC*,Dracco Pacific Realty,137 Days on REW,"Air Conditioning, Central Location, Drapes/window Coverings, Garage Door Opener, Oven - Built In, Private Yard, Smoke Alarm","Garden, Golf Course Nearby, Green House, Recreation Nearby, Shopping Nearby","Refrigerator, Washer/Dryer/Fridge/Stove/Dishwasher",2,Yes,,,,,,,
1901 8555 Granville Street,"$1,198,000",2,2,Built in 2014 (6 yrs old),"$2,562",$542,Vancouver West,Southwest Marine,Apt/Condo,Freehold Strata,Inside Unit,R2434165,Henry Wu PREC*,LeHomes Realty Premier,325 Days on REW,"Air Conditioning, Drapes/window Coverings, Oven - Built In, Smoke Alarm","Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Bike Room, Club House, Exercise Centre, Sauna/Steam Room, Wheelchair Access",Yes,,,,,,,,,,,
911 8488 Cornish Street,"$919,900",2,2,Built in 2014 (6 yrs old),"$2,537",$417,Vancouver West,Southwest Marine,Apt/Condo,Freehold Strata,Corner Unit,R2523812,Jack Cao PREC*,Interlink Realty,12 Days on REW,"Drapes/window Coverings, Garage Door Opener, Oven - Built In",Air Conditioning,"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Central Airconditioning, Club House, Exercise Centre, Playground, Sauna/Steam Room",Yes,,,,,,,,,,,
706 8488 Cornish Street,"$590,000",1,1,Built in 2014 (6 yrs old),"$1,580",$280,Vancouver West,Southwest Marine,Apt/Condo,Freehold Strata,1 Storey,R2522811,Peter Su PREC*,Royal Pacific Realty Corp.,18 Days on REW,Garage Door Opener,"Air Conditioning, Central Location, Marina Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Bike Room, Club House, Concierge, Exercise Centre, Playground, Sauna/Steam Room",Yes,,,,,,,,,,,
